"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YAL013W",168.197949810573,-0.263027590524654,0.113025338686718,-2.32715595972431,0.019956966037786,0.0564021006405493
"YAL014C",160.703126475217,0.0885670689375516,0.112141595506607,0.789778926699271,0.429656888079873,0.592284027960573
"YAL015C",79.474662639744,-0.413848947824615,0.171013346304303,-2.41998040953019,0.0155213432701901,0.0456575126110294
"YAL016C-A",20.0456025608629,0.956675307669687,0.305071684306518,3.13590332004879,0.00171325672490983,0.00701495400582711
"YAL016C-B",6.35025262882396,-1.30078190088292,0.604666158107769,-2.15123979313405,0.0314572776536611,0.0813346557030177
"YAL016W",232.028698306409,-0.111326975896219,0.0917676078609423,-1.21314021898572,0.22507621539829,0.373043940378849
"YAL017W",183.103475144017,0.275163085348755,0.104394535050127,2.63579971132235,0.0083939261078894,0.0273398381905231
"YAL018C",0.0828884146928848,0.387075590042816,3.5338115409304,0.109534870651564,0.912778265370019,NA
"YAL019W",68.0081853507253,0.521706208455274,0.171824811355054,3.03626818700378,0.002395262117773,0.00935012528015358
"YAL019W-A",12.2999564901157,0.905114573068792,0.451552149495586,2.00445192007139,0.0450216723588978,0.107853542251884
"YAL020C",115.788731940326,0.165837484292501,0.134025372037731,1.23735888042015,0.215953877346065,0.363147196025753
"YAL021C",153.151956514907,0.222262344505787,0.109620039533524,2.02757037355213,0.042604115270615,0.103584181358501
"YAL022C",152.843065257815,0.0262097897858216,0.114544021368981,0.228818488058768,0.819009996585878,0.88909644123296
"YAL023C",513.620421228228,0.15769610203889,0.0614331618772552,2.56695402320282,0.0102596214803607,0.0326946270940506
"YAL024C",29.6297771895664,-0.545979365091934,0.266664243471509,-2.04744122415598,0.0406147822496261,0.0996864405849579
"YAL025C",61.0042268711959,0.901816152511964,0.18305232669291,4.92654842909949,8.36948753987935e-07,6.47303062541231e-06
"YAL026C",137.889617129739,-0.0201926132561785,0.124334981421298,-0.16240492438534,0.870986993221493,0.921708272195799
"YAL026C-A",16.279038302448,-1.42601947104476,0.393271444184922,-3.62604377238798,0.000287796591130673,0.0014483345914334
"YAL027W",34.7187489296969,-0.128506601540075,0.235643717212449,-0.545342787239337,0.585517781577164,0.722278505947936
"YAL028W",73.7465762535132,-0.0320730796012457,0.164299094893111,-0.195211541622379,0.845227343970129,0.904505682483149
"YAL029C",149.803016460909,0.0338544524025679,0.115671564392399,0.292677397253153,0.769768748111937,0.857066390106658
"YAL030W",89.8130674746593,-0.186305148736247,0.146412486482859,-1.27246762357293,0.203207020458385,0.347178017578515
"YAL031C",86.4753511267231,-0.633929699850672,0.159722564151725,-3.96894266766518,7.21922469597372e-05,0.000410680413145612
"YAL031W-A",9.66473069730338,-1.20129327796413,0.495889831097949,-2.4225003269463,0.0154141118952973,0.0453851821251742
"YAL032C",84.0478227871242,-0.211482647423831,0.162429111081543,-1.30199966013273,0.192916501786476,0.335142380417055
"YAL033W",33.5516246805735,-0.169381759684455,0.246652076161502,-0.68672342970082,0.492257029509376,0.646909694062491
"YAL034C",76.7491337905092,-0.00140302210096445,0.16525243540259,-0.00849017503158964,0.993225901806846,0.995797776613273
"YAL034C-B",2.5078432737365,-1.84079549748961,1.05426317190502,-1.74604932292508,0.0808023815924011,0.171696270351493
"YAL034W-A",19.9120500107491,-0.156387310292393,0.316699850304604,-0.49380291825834,0.621445371989227,0.747399355362699
"YAL035W",528.152878652817,0.489088206224249,0.0616871595400413,7.92852531825171,2.2176345138116e-15,3.08724625012648e-14
"YAL036C",57.2017606703846,0.496194258206416,0.189417750654502,2.61957634113962,0.00880390648766203,0.0284805225540816
"YAL037C-A",0.339754105312795,-1.33143241370045,2.32860922848109,-0.571771509541306,0.567476781229084,NA
"YAL037C-B",4221.96232563404,0.754514841488034,0.0270152947450279,27.9291730336165,1.18052198734831e-171,1.46266674232456e-169
"YAL037W",6.76422303554664,-1.58154644450955,0.62020145257708,-2.55005279000535,0.0107706608756813,0.0340256216852858
"YAL038W",8029.54033095575,1.58743261502614,0.0179997028968984,88.1921565105209,0,0
"YAL039C",295.326364635165,0.125741638978085,0.0797236723679541,1.57721834987406,0.114745292152292,0.225522552310738
"YAL040C",86.6311918068638,-0.20099146292628,0.150414355063358,-1.33625186799237,0.181466962901413,0.320099041906109
